timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1658568171838,6859,Homepage,200,OK,HomePAge 1-17,text,true,,359690,236,20,20,https://www.flipkart.com/,151,0,72
1658568171838,151,Homepage-0,301,Moved Permanently,HomePAge 1-17,text,true,,347,118,20,20,http://www.flipkart.com/,151,0,72
1658568171990,6707,Homepage-1,200,OK,HomePAge 1-17,text,true,,359343,118,20,20,https://www.flipkart.com/,1175,0,561
1658568171234,8344,Homepage,200,OK,HomePAge 1-5,text,true,,359852,236,20,20,https://www.flipkart.com/,263,0,144
1658568171234,267,Homepage-0,301,Moved Permanently,HomePAge 1-5,text,true,,347,118,20,20,http://www.flipkart.com/,263,0,144
1658568171504,8074,Homepage-1,200,OK,HomePAge 1-5,text,true,,359505,118,20,20,https://www.flipkart.com/,1652,0,1113
1658568171803,9147,Homepage,200,OK,HomePAge 1-16,text,true,,366016,236,20,20,https://www.flipkart.com/,179,0,95
1658568171803,180,Homepage-0,301,Moved Permanently,HomePAge 1-16,text,true,,347,118,20,20,http://www.flipkart.com/,179,0,95
1658568171984,8966,Homepage-1,200,OK,HomePAge 1-16,text,true,,365669,118,20,20,https://www.flipkart.com/,1116,0,567
1658568178700,2364,Cart,200,OK,HomePAge 1-17,text,true,,110741,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1591,0,0
1658568178700,1591,Cart-0,301,Moved Permanently,HomePAge 1-17,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1591,0,0
1658568180292,772,Cart-1,200,OK,HomePAge 1-17,text,true,,110349,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,532,0,0
1658568171533,9584,Homepage,200,OK,HomePAge 1-11,text,true,,365931,236,20,20,https://www.flipkart.com/,204,0,105
1658568171533,204,Homepage-0,301,Moved Permanently,HomePAge 1-11,text,true,,347,118,20,20,http://www.flipkart.com/,204,0,105
1658568171738,9379,Homepage-1,200,OK,HomePAge 1-11,text,true,,365584,118,20,20,https://www.flipkart.com/,1573,0,921
1658568171685,9695,Homepage,200,OK,HomePAge 1-14,text,true,,365455,236,20,20,https://www.flipkart.com/,144,0,59
1658568171685,144,Homepage-0,301,Moved Permanently,HomePAge 1-14,text,true,,347,118,20,20,http://www.flipkart.com/,144,0,59
1658568171830,9550,Homepage-1,200,OK,HomePAge 1-14,text,true,,365108,118,20,20,https://www.flipkart.com/,1543,0,883
1658568171935,9556,Homepage,200,OK,HomePAge 1-19,text,true,,366901,236,20,20,https://www.flipkart.com/,135,0,61
1658568171935,135,Homepage-0,301,Moved Permanently,HomePAge 1-19,text,true,,347,118,20,20,http://www.flipkart.com/,135,0,61
1658568172071,9420,Homepage-1,200,OK,HomePAge 1-19,text,true,,366554,118,20,20,https://www.flipkart.com/,2042,0,728
1658568179578,1943,Cart,200,OK,HomePAge 1-5,text,true,,113861,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1097,0,0
1658568179578,1097,Cart-0,301,Moved Permanently,HomePAge 1-5,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1097,0,0
1658568180675,846,Cart-1,200,OK,HomePAge 1-5,text,true,,113469,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,589,0,0
1658568171175,10371,Homepage,200,OK,HomePAge 1-3,text,true,,361868,236,20,20,https://www.flipkart.com/,322,0,204
1658568171175,326,Homepage-0,301,Moved Permanently,HomePAge 1-3,text,true,,347,118,20,20,http://www.flipkart.com/,322,0,204
1658568171504,10042,Homepage-1,200,OK,HomePAge 1-3,text,true,,361521,118,20,20,https://www.flipkart.com/,2200,0,1113
1658568171883,10147,Homepage,200,OK,HomePAge 1-18,text,true,,369144,236,20,20,https://www.flipkart.com/,183,0,96
1658568171883,183,Homepage-0,301,Moved Permanently,HomePAge 1-18,text,true,,347,118,20,20,http://www.flipkart.com/,183,0,96
1658568172067,9963,Homepage-1,200,OK,HomePAge 1-18,text,true,,368797,118,20,20,https://www.flipkart.com/,1491,0,706
1658568171482,10656,Homepage,200,OK,HomePAge 1-10,text,true,,365943,236,20,20,https://www.flipkart.com/,214,0,68
1658568171482,214,Homepage-0,301,Moved Permanently,HomePAge 1-10,text,true,,347,118,20,20,http://www.flipkart.com/,214,0,68
1658568171697,10441,Homepage-1,200,OK,HomePAge 1-10,text,true,,365596,118,20,20,https://www.flipkart.com/,1755,0,1035
1658568171633,10961,Homepage,200,OK,HomePAge 1-13,text,true,,369854,236,20,20,https://www.flipkart.com/,178,0,105
1658568171633,178,Homepage-0,301,Moved Permanently,HomePAge 1-13,text,true,,347,118,20,20,http://www.flipkart.com/,178,0,105
1658568171812,10782,Homepage-1,200,OK,HomePAge 1-13,text,true,,369507,118,20,20,https://www.flipkart.com/,1624,0,799
1658568171174,11543,Homepage,200,OK,HomePAge 1-2,text,true,,367187,236,20,20,https://www.flipkart.com/,322,0,205
1658568171174,326,Homepage-0,301,Moved Permanently,HomePAge 1-2,text,true,,347,118,20,20,http://www.flipkart.com/,322,0,205
1658568171504,11213,Homepage-1,200,OK,HomePAge 1-2,text,true,,366840,118,20,20,https://www.flipkart.com/,2714,0,1131
1658568171284,11792,Homepage,200,OK,HomePAge 1-6,text,true,,370527,236,20,20,https://www.flipkart.com/,246,0,102
1658568171284,246,Homepage-0,301,Moved Permanently,HomePAge 1-6,text,true,,347,118,20,20,http://www.flipkart.com/,246,0,102
1658568171531,11545,Homepage-1,200,OK,HomePAge 1-6,text,true,,370180,118,20,20,https://www.flipkart.com/,2104,0,1092
1658568171174,11959,Homepage,200,OK,HomePAge 1-1,text,true,,360607,236,20,20,https://www.flipkart.com/,327,0,204
1658568171174,328,Homepage-0,301,Moved Permanently,HomePAge 1-1,text,true,,347,118,20,20,http://www.flipkart.com/,327,0,204
1658568171504,11629,Homepage-1,200,OK,HomePAge 1-1,text,true,,360260,118,20,20,https://www.flipkart.com/,1699,0,1052
1658568171732,11470,Homepage,200,OK,HomePAge 1-15,text,true,,358490,236,20,20,https://www.flipkart.com/,171,0,86
1658568171732,171,Homepage-0,301,Moved Permanently,HomePAge 1-15,text,true,,347,118,20,20,http://www.flipkart.com/,171,0,86
1658568171904,11298,Homepage-1,200,OK,HomePAge 1-15,text,true,,358143,118,20,20,https://www.flipkart.com/,1754,0,841
1658568171584,12080,Homepage,200,OK,HomePAge 1-12,text,true,,358652,236,20,20,https://www.flipkart.com/,204,0,114
1658568171584,204,Homepage-0,301,Moved Permanently,HomePAge 1-12,text,true,,347,118,20,20,http://www.flipkart.com/,204,0,114
1658568171789,11875,Homepage-1,200,OK,HomePAge 1-12,text,true,,358305,118,20,20,https://www.flipkart.com/,1961,0,794
1658568180952,2985,Cart,200,OK,HomePAge 1-16,text,true,,111741,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,920,0,0
1658568180952,920,Cart-0,301,Moved Permanently,HomePAge 1-16,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,920,0,0
1658568181871,2066,Cart-1,200,OK,HomePAge 1-16,text,true,,111349,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1500,0,0
1658568181118,3116,Cart,200,OK,HomePAge 1-11,text,true,,113291,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,912,0,0
1658568181118,912,Cart-0,301,Moved Permanently,HomePAge 1-11,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,912,0,0
1658568182029,2205,Cart-1,200,OK,HomePAge 1-11,text,true,,112899,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1187,0,0
1658568181380,3049,Cart,200,OK,HomePAge 1-14,text,true,,115910,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1213,0,0
1658568181380,1213,Cart-0,301,Moved Permanently,HomePAge 1-14,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1213,0,0
1658568182593,1836,Cart-1,200,OK,HomePAge 1-14,text,true,,115518,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1104,0,0
1658568181546,3434,Cart,200,OK,HomePAge 1-3,text,true,,103457,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1198,0,0
1658568181546,1199,Cart-0,301,Moved Permanently,HomePAge 1-3,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1198,0,0
1658568182745,2235,Cart-1,200,OK,HomePAge 1-3,text,true,,103065,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1130,0,0
1658568181491,4689,Cart,200,OK,HomePAge 1-19,text,true,,103710,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1146,0,0
1658568181491,1146,Cart-0,301,Moved Permanently,HomePAge 1-19,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1146,0,0
1658568182637,3543,Cart-1,200,OK,HomePAge 1-19,text,true,,103318,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1180,0,0
1658568182029,4559,Cart,200,OK,HomePAge 1-18,text,true,,112867,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1027,0,0
1658568182029,1027,Cart-0,301,Moved Permanently,HomePAge 1-18,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1027,0,0
1658568183056,3532,Cart-1,200,OK,HomePAge 1-18,text,true,,112475,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,886,0,0
1658568171333,15477,Homepage,200,OK,HomePAge 1-7,text,true,,358896,236,20,20,https://www.flipkart.com/,203,0,56
1658568171333,203,Homepage-0,301,Moved Permanently,HomePAge 1-7,text,true,,347,118,20,20,http://www.flipkart.com/,203,0,56
1658568171537,15273,Homepage-1,200,OK,HomePAge 1-7,text,true,,358549,118,20,20,https://www.flipkart.com/,3201,0,1074
1658568182137,4880,Cart,200,OK,HomePAge 1-10,text,true,,111874,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,999,0,0
1658568182137,999,Cart-0,301,Moved Permanently,HomePAge 1-10,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,999,0,0
1658568183137,3880,Cart-1,200,OK,HomePAge 1-10,text,true,,111482,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1321,0,0
1658568182593,4441,Cart,200,OK,HomePAge 1-13,text,true,,103342,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1015,0,0
1658568182593,1015,Cart-0,301,Moved Permanently,HomePAge 1-13,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1015,0,0
1658568183609,3425,Cart-1,200,OK,HomePAge 1-13,text,true,,102950,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1151,0,0
1658568171185,16014,Homepage,200,OK,HomePAge 1-4,text,true,,359533,236,20,20,https://www.flipkart.com/,345,0,193
1658568171185,345,Homepage-0,301,Moved Permanently,HomePAge 1-4,text,true,,347,118,20,20,http://www.flipkart.com/,345,0,193
1658568171531,15668,Homepage-1,200,OK,HomePAge 1-4,text,true,,359186,118,20,20,https://www.flipkart.com/,2042,0,1098
1658568182717,4513,Cart,200,OK,HomePAge 1-2,text,true,,103716,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,946,0,0
1658568182717,946,Cart-0,301,Moved Permanently,HomePAge 1-2,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,946,0,0
1658568183663,3567,Cart-1,200,OK,HomePAge 1-2,text,true,,103324,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1356,0,0
1658568183664,3726,Cart,200,OK,HomePAge 1-12,text,true,,111013,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,972,0,0
1658568183664,972,Cart-0,301,Moved Permanently,HomePAge 1-12,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,972,0,0
1658568184637,2753,Cart-1,200,OK,HomePAge 1-12,text,true,,110621,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1979,0,0
1658568183075,4463,Cart,200,OK,HomePAge 1-6,text,true,,112307,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,735,0,0
1658568183075,735,Cart-0,301,Moved Permanently,HomePAge 1-6,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,735,0,0
1658568183810,3728,Cart-1,200,OK,HomePAge 1-6,text,true,,111915,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1527,0,0
1658568181522,6115,HTTP Request,200,OK,HomePAge 1-5,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2239,0,1433
1658568181522,2239,HTTP Request-0,301,Moved Permanently,HomePAge 1-5,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2239,0,1433
1658568183762,3875,HTTP Request-1,200,OK,HomePAge 1-5,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3875,0,3272
1658568181065,6609,HTTP Request,200,OK,HomePAge 1-17,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2697,0,1897
1658568181065,2697,HTTP Request-0,301,Moved Permanently,HomePAge 1-17,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2697,0,1897
1658568183762,3912,HTTP Request-1,200,OK,HomePAge 1-17,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3912,0,3272
1658568171435,16326,Homepage,200,OK,HomePAge 1-9,text,true,,365461,236,20,20,https://www.flipkart.com/,216,0,109
1658568171435,217,Homepage-0,301,Moved Permanently,HomePAge 1-9,text,true,,347,118,20,20,http://www.flipkart.com/,216,0,109
1658568171653,16108,Homepage-1,200,OK,HomePAge 1-9,text,true,,365114,118,20,20,https://www.flipkart.com/,1664,0,942
1658568187200,1665,Cart,200,OK,HomePAge 1-4,text,true,,104516,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,475,0,0
1658568187200,475,Cart-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,475,0,0
1658568187675,1190,Cart-1,200,OK,HomePAge 1-4,text,true,,104124,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,776,0,0
1658568171384,17667,Homepage,200,OK,HomePAge 1-8,text,true,,358570,236,20,20,https://www.flipkart.com/,246,0,154
1658568171384,246,Homepage-0,301,Moved Permanently,HomePAge 1-8,text,true,,347,118,20,20,http://www.flipkart.com/,246,0,154
1658568171631,17420,Homepage-1,200,OK,HomePAge 1-8,text,true,,358223,118,20,20,https://www.flipkart.com/,1599,0,940
1658568183938,5288,HTTP Request,200,OK,HomePAge 1-16,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2839,0,1384
1658568183938,2839,HTTP Request-0,301,Moved Permanently,HomePAge 1-16,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2839,0,1384
1658568186779,2447,HTTP Request-1,200,OK,HomePAge 1-16,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2446,0,1582
1658568184430,5021,HTTP Request,200,OK,HomePAge 1-14,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2587,0,1595
1658568184430,2587,HTTP Request-0,301,Moved Permanently,HomePAge 1-14,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2587,0,1595
1658568187019,2432,HTTP Request-1,200,OK,HomePAge 1-14,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2431,0,1401
1658568186811,2704,Cart,200,OK,HomePAge 1-7,text,true,,113702,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,772,0,0
1658568186811,772,Cart-0,301,Moved Permanently,HomePAge 1-7,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,772,0,0
1658568187583,1932,Cart-1,200,OK,HomePAge 1-7,text,true,,113310,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,404,0,0
1658568184981,4676,HTTP Request,200,OK,HomePAge 1-3,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2222,0,1468
1658568184981,2222,HTTP Request-0,301,Moved Permanently,HomePAge 1-3,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2222,0,1468
1658568187206,2451,HTTP Request-1,200,OK,HomePAge 1-3,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2450,0,1863
1658568184236,5631,HTTP Request,200,OK,HomePAge 1-11,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3268,0,2461
1658568184236,3268,HTTP Request-0,301,Moved Permanently,HomePAge 1-11,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3268,0,2461
1658568187506,2361,HTTP Request-1,200,OK,HomePAge 1-11,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2361,0,1672
1658568183202,6983,Cart,200,OK,HomePAge 1-15,text,true,,114210,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,734,0,0
1658568183202,734,Cart-0,301,Moved Permanently,HomePAge 1-15,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,734,0,0
1658568183937,6248,Cart-1,200,OK,HomePAge 1-15,text,true,,113818,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1760,0,0
1658568187762,2774,Cart,200,OK,HomePAge 1-9,text,true,,113800,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,488,0,0
1658568187762,488,Cart-0,301,Moved Permanently,HomePAge 1-9,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,488,0,0
1658568188250,2286,Cart-1,200,OK,HomePAge 1-9,text,true,,113408,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1014,0,0
1658568186591,4000,HTTP Request,200,OK,HomePAge 1-18,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1100,0,679
1658568186591,1100,HTTP Request-0,301,Moved Permanently,HomePAge 1-18,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1100,0,679
1658568187692,2899,HTTP Request-1,200,OK,HomePAge 1-18,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2899,0,2125
1658568186183,4442,HTTP Request,200,OK,HomePAge 1-19,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1443,0,846
1658568186183,1443,HTTP Request-0,301,Moved Permanently,HomePAge 1-19,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1443,0,846
1658568187627,2998,HTTP Request-1,200,OK,HomePAge 1-19,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2998,0,1789
1658568187019,3964,HTTP Request,200,OK,HomePAge 1-10,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,885,0,613
1658568187019,885,HTTP Request-0,301,Moved Permanently,HomePAge 1-10,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,885,0,613
1658568187905,3078,HTTP Request-1,200,OK,HomePAge 1-10,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3077,0,2191
1658568187036,4312,HTTP Request,200,OK,HomePAge 1-13,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1145,0,608
1658568187036,1145,HTTP Request-0,301,Moved Permanently,HomePAge 1-13,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1145,0,608
1658568188181,3167,HTTP Request-1,200,OK,HomePAge 1-13,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3167,0,2061
1658568187232,4190,HTTP Request,200,OK,HomePAge 1-2,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,989,0,466
1658568187232,989,HTTP Request-0,301,Moved Permanently,HomePAge 1-2,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,989,0,466
1658568188222,3200,HTTP Request-1,200,OK,HomePAge 1-2,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3200,0,2069
1658568187392,4288,HTTP Request,200,OK,HomePAge 1-12,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,835,0,311
1658568187392,835,HTTP Request-0,301,Moved Permanently,HomePAge 1-12,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,835,0,311
1658568188228,3452,HTTP Request-1,200,OK,HomePAge 1-12,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3452,0,2304
1658568187539,4262,HTTP Request,200,OK,HomePAge 1-6,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,821,0,240
1658568187539,821,HTTP Request-0,301,Moved Permanently,HomePAge 1-6,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,821,0,240
1658568188361,3440,HTTP Request-1,200,OK,HomePAge 1-6,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3439,0,2268
1658568183132,9208,Cart,200,OK,HomePAge 1-1,text,true,,111717,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,742,0,0
1658568183132,742,Cart-0,301,Moved Permanently,HomePAge 1-1,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,742,0,0
1658568183874,8466,Cart-1,200,OK,HomePAge 1-1,text,true,,111325,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,1911,0,0
1658568189051,5300,Cart,200,OK,HomePAge 1-8,text,true,,111255,326,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,470,0,0
1658568189051,470,Cart-0,301,Moved Permanently,HomePAge 1-8,text,true,,392,163,20,20,http://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,470,0,0
1658568189521,4830,Cart-1,200,OK,HomePAge 1-8,text,true,,110863,163,20,20,https://www.flipkart.com/viewcart?exploreMode=true&preference=FLIPKART,868,0,0
1658568187638,6788,Homepage,200,OK,HomePAge 1-5,text,true,,367909,236,20,20,https://www.flipkart.com/,284,0,0
1658568187638,284,Homepage-0,301,Moved Permanently,HomePAge 1-5,text,true,,347,118,20,20,http://www.flipkart.com/,284,0,0
1658568187922,6504,Homepage-1,200,OK,HomePAge 1-5,text,true,,367562,118,20,20,https://www.flipkart.com/,1241,0,0
1658568188867,7324,HTTP Request,200,OK,HomePAge 1-4,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1324,0,643
1658568188867,1324,HTTP Request-0,301,Moved Permanently,HomePAge 1-4,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1324,0,643
1658568190192,5999,HTTP Request-1,200,OK,HomePAge 1-4,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,5999,0,3999
1658568189516,8014,HTTP Request,200,OK,HomePAge 1-7,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1686,0,682
1658568189516,1686,HTTP Request-0,301,Moved Permanently,HomePAge 1-7,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,1686,0,682
1658568191202,6328,HTTP Request-1,200,OK,HomePAge 1-7,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,6328,0,4736
1658568171984,26174,Homepage,200,OK,HomePAge 1-20,text,true,,358322,236,20,20,https://www.flipkart.com/,187,0,86
1658568171984,187,Homepage-0,301,Moved Permanently,HomePAge 1-20,text,true,,347,118,20,20,http://www.flipkart.com/,187,0,86
1658568172172,25986,Homepage-1,200,OK,HomePAge 1-20,text,true,,357975,118,20,20,https://www.flipkart.com/,1614,0,779
1658568190187,8355,HTTP Request,200,OK,HomePAge 1-15,text,true,,10191,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2236,0,992
1658568190187,2236,HTTP Request-0,301,Moved Permanently,HomePAge 1-15,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,2236,0,992
1658568192423,6119,HTTP Request-1,200,OK,HomePAge 1-15,text,true,,9799,179,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,6119,0,4873
1658568187676,11634,Homepage,200,OK,HomePAge 1-17,text,true,,357782,236,20,20,https://www.flipkart.com/,511,0,0
1658568187676,511,Homepage-0,301,Moved Permanently,HomePAge 1-17,text,true,,347,118,20,20,http://www.flipkart.com/,511,0,0
1658568188187,11123,Homepage-1,200,OK,HomePAge 1-17,text,true,,357435,118,20,20,https://www.flipkart.com/,1282,0,0
1658568192341,7149,HTTP Request,200,OK,HomePAge 1-1,text,true,,10231,358,20,20,https://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3156,0,1521
1658568192341,3156,HTTP Request-0,301,Moved Permanently,HomePAge 1-1,text,true,,392,179,20,20,http://seller.flipkart.com/sell-online/?utm_source=fkwebsite&utm_medium=websitedirect,3156,0,1521
